hold_type,hold_value,side_label,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,3,long,0.5,0.2,0.1,4,0.10000000000000009,0.10000000000000009,1.0,0.0936767567180643,0.10010224505342502,1.0,0.0,0.013446648867360605,,6.966550375644023,0.0,0.0,PL
multiday,5,long,0.5,0.2,0.1,4,0.10000000000000009,0.10000000000000009,1.0,0.0936767567180643,0.10010224505342502,1.0,0.0,0.013446648867360605,,6.966550375644023,0.0,0.0,PL
multiday,5,short,0.5,0.2,0.2,3,0.09749494734602704,0.11139240506329118,0.6666666666666666,0.0931316929961431,0.0819943215206359,0.6666666666666666,0.11011350864295183,0.11016053656302033,0.8854040575726175,0.8454179318822089,0.0,0.0,PL
multiday,3,long,1.0,0.2,0.1,3,0.10000000000000009,0.10000000000000009,1.0,0.09124729844738415,0.09934415170707944,1.0,0.0,0.015355941641894777,,5.942149337064366,0.0,0.0,PL
multiday,5,long,1.0,0.2,0.1,3,0.10000000000000009,0.10000000000000009,1.0,0.09124729844738415,0.09934415170707944,1.0,0.0,0.015355941641894777,,5.942149337064366,0.0,0.0,PL
multiday,10,long,1.0,0.2,0.1,3,0.10000000000000009,0.10000000000000009,1.0,0.09124729844738415,0.09934415170707944,1.0,0.0,0.015355941641894777,,5.942149337064366,0.0,0.0,PL
multiday,3,long,0.5,0.2,0.2,4,0.10118496057918841,0.10914498890905433,0.75,0.09002883484012089,0.0971947977688658,0.75,0.08772193875046316,0.09449893703310949,1.1534738290158248,0.9526967992092608,-0.013550135501354865,-0.03052655164627316,PL
multiday,3,short,0.5,0.03,0.2,3,0.09210970464135022,0.10632911392405076,0.6666666666666666,0.08810271349568137,0.09074626900824456,0.6666666666666666,0.11565744117981216,0.12167845560014734,0.7964010244541692,0.7240617335348123,0.0,0.0,PL
multiday,3,long,1.5,0.2,0.1,2,0.10000000000000009,0.10000000000000009,1.0,0.0871988718175365,0.0871988718175365,1.0,0.0,0.019320231322502286,,4.513345123149531,0.0,0.0,PL
multiday,10,long,1.5,0.2,0.1,2,0.10000000000000009,0.10000000000000009,1.0,0.0871988718175365,0.0871988718175365,1.0,0.0,0.019320231322502286,,4.513345123149531,0.0,0.0,PL
multiday,5,long,1.5,0.2,0.1,2,0.10000000000000009,0.10000000000000009,1.0,0.0871988718175365,0.0871988718175365,1.0,0.0,0.019320231322502286,,4.513345123149531,0.0,0.0,PL
multiday,3,short,0.5,0.2,0.2,3,0.07900046094387125,0.10632911392405076,0.6666666666666666,0.08677708933039086,0.09074626900824456,0.6666666666666666,0.1367278250362131,0.12369312422779959,0.5777935904630059,0.7015514392746498,0.0,0.0,PL
multiday,3,short,0.5,0.1,0.2,3,0.07900046094387125,0.10632911392405076,0.6666666666666666,0.08677708933039086,0.09074626900824456,0.6666666666666666,0.1367278250362131,0.12369312422779959,0.5777935904630059,0.7015514392746498,0.0,0.0,PL
multiday,5,long,1.0,0.2,0.2,3,0.08831789091603788,0.034482758620689724,1.0,0.08575822898085587,0.044497979992378034,1.0,0.09674034236625917,0.0967074670365834,0.9129375476227501,0.8867798072760448,0.0,0.0,PL
multiday,5,short,0.5,0.03,0.2,3,0.09379746835443037,0.11139240506329118,0.6666666666666666,0.08518539766647848,0.0819943215206359,0.6666666666666666,0.11600511345773346,0.12168830055988311,0.808563222418687,0.7000294792066599,0.0,0.0,PL
multiday,1,long,0.5,0.2,0.1,4,0.08608033240997237,0.10000000000000009,1.0,0.08415113146818826,0.10010224505342502,1.0,0.027839335180055436,0.03248592953932409,3.092039800995024,2.5903870586902444,0.0,0.0,PL
multiday,1,short,1.0,0.1,0.2,4,0.0838715804321111,0.08186274509803915,1.0,0.08369713421112057,0.08096151295854692,1.0,0.053416991863844396,0.05512972140569253,1.5701292323965563,1.5181853286579146,0.0,0.0,PL
multiday,1,short,1.5,0.2,0.2,4,0.0838715804321111,0.08186274509803915,1.0,0.08369713421112057,0.08096151295854692,1.0,0.053416991863844396,0.05512972140569253,1.5701292323965563,1.5181853286579146,0.0,0.0,PL
multiday,1,short,1.5,0.1,0.2,4,0.0838715804321111,0.08186274509803915,1.0,0.08369713421112057,0.08096151295854692,1.0,0.053416991863844396,0.05512972140569253,1.5701292323965563,1.5181853286579146,0.0,0.0,PL
multiday,1,short,1.0,0.2,0.2,4,0.0838715804321111,0.08186274509803915,1.0,0.08369713421112057,0.08096151295854692,1.0,0.053416991863844396,0.05512972140569253,1.5701292323965563,1.5181853286579146,0.0,0.0,PL
